callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/Pillow/src/PIL/SunImagePlugin.py,PIL.SunImagePlugin,_open,++imported++,_binary,i32
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,builtins,builtins,len
./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,render,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.write_obj
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,++imported++,_binary,o16
./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,render,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,__eq__,++imported++,math,isinstance
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.xref_table.write
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,_after_jpeg_open,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self._fp.seek
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fd.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,ImageFile._save
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,__eq__,++imported++,math,isinstance
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,builtins,builtins,len
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,load_seek,++imported++,math,isinstance
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,++imported++,typing,cast
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,_idat
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,load_seek,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self._fp.seek
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,__eq__,builtins,builtins,float
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/features.py,PIL.features,self._seek_check
./apps/Pillow/src/PIL/SunImagePlugin.py,PIL.SunImagePlugin,_open,++imported++,_binary,i32
./apps/Pillow/src/PIL/IcoImagePlugin.py,PIL.IcoImagePlugin,__init__,./apps/Pillow/src/PIL/_typing.py,PIL._typing,buf.read
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,__setstate__,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,IFDRational.__init__
./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,arc,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.render
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin._fdat,_fdat
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,load,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,Image.Image.load
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,load,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.register_open
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,ImageFile._save
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,++imported++,_binary,i32
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,load,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_extension
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,++imported++,typing,cast
./apps/Pillow/src/PIL/CurImagePlugin.py,PIL.CurImagePlugin,_open,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/CurImagePlugin.py,PIL.CurImagePlugin,_open,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.register_open
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_write_multiple_frames,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,builtins,builtins,range
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,math,isinstance
./apps/Pillow/src/PIL/CurImagePlugin.py,PIL.CurImagePlugin,_open,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_extension
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,fp.seek
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save_all,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_save
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,./apps/Pillow/src/PIL/Image.py,PIL.Image,im.info.items
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,math,isinstance
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,++imported++,_binary,i32
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,math,isinstance
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,im.info.get
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,./apps/Pillow/src/PIL/Image.py,PIL.Image,im.info.get
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,configparser,configparser,set
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,sz
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,getopt,getopt,photoshop.get
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,configparser,configparser,set
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,math,isinstance
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_properties,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,sz
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,inspect,inspect,itertools.chain
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin.FakeImage,FakeImage
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence.Iterator,ImageSequence.Iterator
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,modes.add
./apps/Pillow/src/PIL/PalmImagePlugin.py,PIL.PalmImagePlugin,build_prototype_image,./apps/Pillow/src/PIL/Image.py,PIL.Image,Image.new
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,self._getformat
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,sizes.add
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,typing,cast
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,typing,BytesIO
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,builtins,builtins,range
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,_open,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.seek
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,modes.pop
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,seek,./apps/Pillow/src/PIL/features.py,PIL.features,self._seek_check
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,iptc_im._open
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,tuple
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,iptc_im.info.items
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,max
./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,getiptcinfo,++imported++,math,isinstance
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_binary.py,PIL._binary,i8
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,range
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,seek,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,self.ole.openstream
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,seek,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,TiffImagePlugin.TiffImageFile._open
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_binary.py,PIL._binary,i8
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,close,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,self.__fp.close
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,min
./apps/Pillow/src/PIL/WmfImagePlugin.py,PIL.WmfImagePlugin,_open,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,close,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,self.ole.close
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_binary.py,PIL._binary,i8
./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,Ghostscript,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,max
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,close,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,super.close
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,min
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,close,builtins,builtins,super
./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,has_ghostscript,enum,enum,sys.platform.startswith
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,len
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_binary.py,PIL._binary,i8
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,im.palette.getdata
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,self.__fp.close
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,has_ghostscript,importlib,importlib,shutil.which
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_binary.py,PIL._binary,i8
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,super.__exit__
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,self.ole.close
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,builtins,builtins,super
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/WmfImagePlugin.py,PIL.WmfImagePlugin,_open,multiprocessing,multiprocessing,s.startswith
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_extension
./apps/Pillow/src/PIL/WmfImagePlugin.py,PIL.WmfImagePlugin,_open,++imported++,_binary,_long
./apps/Pillow/src/PIL/MicImagePlugin.py,PIL.MicImagePlugin,__exit__,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.register_open
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,append
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,builtins,builtins,range
./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,has_ghostscript,./apps/Pillow/src/PIL/features.py,PIL.features,subprocess.check_call
./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,Ghostscript,./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,has_ghostscript
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i32
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/_deprecate.py,PIL._deprecate,deprecate
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,fp.write
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,++imported++,_binary,o32
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,begin_document,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,++imported++,_binary,o32
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,begin_document,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,begin_document,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,begin_document,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,im.info.get
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,end_document,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,end_document,builtins,builtins,hasattr
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,inspect,inspect,zlib.compress
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,end_document,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.fp.flush
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,inspect,inspect,chunks.remove
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,setfont,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,++imported++,_binary,i16
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,setfont,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.read
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,setfont,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,inspect,inspect,chunks.remove
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,line,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_metrics,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,append
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,cid.cid.islower
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,rectangle,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fp.write
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,builtins,builtins,len
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,text,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,text,shlex,shlex,join
./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,_load_bitmaps,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,self._getformat
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_save,./apps/Pillow/src/PIL/PaletteFile.py,PIL.PaletteFile,im.im.getpalette
./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,text,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,text_bytes.split
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,builtins,builtins,len
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,pieslice,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,pieslice,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_pieslice
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.f.write
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,pieslice,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_pieslice
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fd.read
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_xref_and_trailer,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.PdfDict,PdfDict
./apps/Pillow/src/PIL/MpegImagePlugin.py,PIL.MpegImagePlugin,read,./apps/Pillow/src/PIL/MpegImagePlugin.py,PIL.MpegImagePlugin,self.peek
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,point,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,point,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_points
./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,decode,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/MpegImagePlugin.py,PIL.MpegImagePlugin,_accept,inspect,inspect,prefix.startswith
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_page,++imported++,math,isinstance
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write_page,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.PdfName,PdfName
