callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,get_link,turtle,turtle,type
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,generate_grid_network,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addLink
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,builtins,builtins,int
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_point2point,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_nearest_node
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_obtain_simplify_osm_by_osmnx_neatnet
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,imaplib,imaplib,s.W.rng.random
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,get_link,turtle,turtle,type
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,apps/UXsim/uxsim/utils.py,uxsim.utils,lange
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,builtins,builtins,dict
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,networkx,networkx,nx.DiGraph
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_link
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_point2point,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.adddemand
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,get_link,lzma,lzma,Exception
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,turtle,turtle,s.dfs_link.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,++imported++,matplotlib,plt.colormaps.plt.colormaps
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,range
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dummy_speed.get_label
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,apps/UXsim/uxsim/utils.py,uxsim.utils,lange
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,_operator,_operator,range
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,aifc,aifc,warnings.warn
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,numpy,numpy,max
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,optparse,optparse,G.add_edge
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,asyncio,asyncio,dummy_volume.get_label
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,turtle,turtle,plt.ylabel
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.legend
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,_extract_network_from_geodataframe
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W_best.analyzer.link_to_pandas
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,turtle,turtle,plt.legend
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,cost_function
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,_operator,_operator,len
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,copy.copy
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.legend
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_nodes_in_area
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_attach_osm_nodes_links
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,turtle,turtle,plt.ylim
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_node
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,tournament_selection
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,turtle,turtle,list
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_nodes_in_area
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,++imported++,collections,defaultdict
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,turtle,turtle,route_pref.keys
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,turtle,turtle,nx.shortest_simple_paths
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,turtle,turtle,sorted
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,asyncio,asyncio,plt.close
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.plot
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,_operator,_operator,range
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_node
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,turtle,turtle,plt.show
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_link
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,++imported++,collections,defaultdict
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,socket,socket,np.array
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,update,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.end_trip
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,get_nodes_in_area,turtle,turtle,nodes.append
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_node
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.show
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,asyncio,asyncio,plt.close
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,turtle,turtle,origs_new.append
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,socket,socket,np.array
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,plot_vehicles_log,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,defRoute,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Route,Route
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,turtle,turtle,next_generation.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,asyncio,asyncio,plt.close
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_link
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh.traveled_route
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,_operator,_operator,range
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,load_scenario_from_csv,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.generate_Nodes_from_csv
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,import_osm_data,marshal,marshal,ox.__version__.split
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,aifc,aifc,warnings.warn
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,++imported++,matplotlib,plt.colormaps.plt.colormaps
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,turtle,turtle,dests_new.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,apps/UXsim/uxsim/utils.py,uxsim.utils,lange
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,load_scenario_from_csv,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.generate_Links_from_csv
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,turtle,turtle,str.replace
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,turtle,turtle,path.index
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.plot
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes,turtle,turtle,route.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.link_to_pandas
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,inspect,inspect,s.W.VEHICLES.values
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,load_scenario_from_csv,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.generate_demand_from_csv
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,import_osm_data,turtle,turtle,ox.graph.graph_from_bbox
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,turtle,turtle,str
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,turtle,turtle,ts.append
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,import_osm_data,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.figure
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,linkdict.keys
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,imaplib,imaplib,random.choice
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,turtle,turtle,xs.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,_operator,_operator,range
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.subplot
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,turtle,turtle,origs.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,apps/UXsim/uxsim/utils.py,uxsim.utils,lange
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,turtle,turtle,ys.append
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,import_osm_data,turtle,turtle,ox.graph.graph_from_bbox
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Nodes_from_csv,aifc,aifc,open
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,imaplib,imaplib,random.choice
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.plot
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.plot
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_nearest_node
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,alt_route.actual_travel_time
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Nodes_from_csv,asyncio,asyncio,csv.reader
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,range
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,aifc,aifc,warnings.warn
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.plot
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,imaplib,imaplib,s.W.rng.random
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.text
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,r.actual_travel_time
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,_operator,_operator,len
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,turtle,turtle,dests.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.text
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,imaplib,imaplib,s.W.rng.random
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Nodes_from_csv,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addNode
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,numpy,numpy,np.max
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,_operator,_operator,draw.line
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,turtle,turtle,out.append
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,numpy,numpy,sum
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,alt_route.actual_travel_time
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,crossover
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.text
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,imaplib,imaplib,s.W.rng.random
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_nearest_node
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,turtle,turtle,vs.append
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Nodes_from_csv,builtins,builtins,float
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,launch_World_viewer,asyncio,asyncio,RuntimeError
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicles_to_pandas,turtle,turtle,pd.DataFrame
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,route_changed.actual_travel_time
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.text
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Nodes_from_csv,builtins,builtins,float
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,log_vehicles_to_pandas,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.vehicles_to_pandas
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.xlabel
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,aifc,aifc,open
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,osm_network_to_World,turtle,turtle,stats_count.values
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mutate
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,builtins,builtins,int
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,import_osm_data,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,G.get_edge_data
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_obtain_simplify_osm_by_osmnx_neatnet,optparse,optparse,ox.graph_to_gdfs
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.ylabel
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,socket,socket,np.array
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,asyncio,asyncio,csv.reader
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicle_trip_to_pandas,inspect,inspect,s.W.VEHICLES.values
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,r.actual_travel_time
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_extract_network_from_geodataframe,networkx,networkx,all
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.xlim
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mutate
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,alt_route.actual_travel_time
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addLink
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,imaplib,imaplib,random.random
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.xlim
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_extract_network_from_geodataframe,turtle,turtle,isinstance
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,builtins,builtins,int
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_demand_from_csv,aifc,aifc,open
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_extract_network_from_geodataframe,aifc,aifc,ValueError
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.xlim
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,builtins,builtins,float
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,builtins,builtins,int
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,imaplib,imaplib,random.random
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,numpy,numpy,np.linspace
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mutate
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.ylim
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,_extract_network_from_geodataframe,numpy,numpy,gdf.iterrows
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,builtins,builtins,float
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,builtins,builtins,int
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.grid
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicle_trip_to_pandas,inspect,inspect,np.average
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,builtins,builtins,float
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,networkx,networkx,draw.text
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mutate
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_Links_from_csv,builtins,builtins,float
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_node
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,lzma,lzma,next_generation.extend
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj_links,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_fancy,_operator,_operator,len
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_area2area,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.adddemand
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,vehicle_trip_to_pandas,turtle,turtle,out.append
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,turtle,turtle,str
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,generate_demand_from_csv,asyncio,asyncio,csv.reader
